ChEMBL ID,SMILES,MW,IC50,Standard Units,Target ChEMBL ID,Target Name,IC50_nM
CHEMBL4438877,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CC(N)=O)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,545.25,3.24,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.24
CHEMBL5978634,CCCCOc1cc(OCC)nn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,456.59,10.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.0
CHEMBL5968260,NC1(c2ccc(-c3nc4c(-c5cc[nH]n5)cc(C(=O)NCCO)nn4c3-c3ccccc3)cc2)CCC1,493.57,11.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,11.0
CHEMBL4443488,Cn1ncc(Cl)c1-c1cc(C(=O)NC2CNCCC2c2ccc(Cl)cc2)oc1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O,603.84,17.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,17.3
CHEMBL4454985,O=C(N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1)c1ccc(-c2ncnc3c2CCC3O)s1,454.98,1000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1000.0
CHEMBL4531682,Cn1cc(-c2ccc(C(=O)N[C@@H]3CNCC[C@H]3c3ccc(Cl)cc3)o2)cn1,384.87,1000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1000.0
CHEMBL5870443,NC1(C(=O)N[C@@H](CCO)c2cccc(Cl)c2)CCN(c2ncnc3[nH]ccc23)CC1,428.92,32.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,32.0
CHEMBL2325729,NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,496.06,3.7,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.7
CHEMBL5187287,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2C(C)CC(=O)N3)CC1)c1ccc(Cl)cc1,471.01,2.4,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2.4
CHEMBL5169446,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@@H]2C[C@@H]2C(=O)N3)CC1)c1ccc(Cl)cc1,468.99,14.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,14.0
CHEMBL5181308,CC(C)NC[C@@H](C(=O)N1CC2CC1CN2c1ncnc2c1[C@H](C)CC(=O)N2)c1ccc(Cl)cc1,483.02,414.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,414.0
CHEMBL5174965,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)CC12CC2)c1ccc(Cl)cc1,497.04,55.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,55.0
CHEMBL5188354,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)[C@@H]2C[C@@H]21)c1ccc(Cl)cc1,483.02,62.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,62.0
CHEMBL5180219,CC(C)NC[C@@H](C(=O)N1C[C@H]2CC[C@@H](C1)N2c1ncnc2c1[C@H](C)OC(=O)N2)c1ccc(Cl)cc1,499.02,1.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.6
CHEMBL3672041,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,539.65,10.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.0
CHEMBL3672059,Fc1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5cc(Cl)ccn5)n4)CC3)cc2)cc1,606.11,56.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,56.0
CHEMBL3672064,Fc1ccc(-c2cn3c(Cl)cnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,565.06,25.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,25.0
CHEMBL3672069,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,513.61,30.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,30.0
CHEMBL1169610,N[C@]1(CNC(=O)c2ccc(F)cc2)CCN(c2ncnc3[nH]cc(Cl)c23)C1,388.83,360.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,360.0
CHEMBL6002664,CCc1cc(OC)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,398.51,78.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,78.0
CHEMBL6065879,COc1cc(-c2cccnc2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,447.54,9.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,9.8
CHEMBL5883799,COc1cc(-c2cn[nH]c2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,436.52,4.4,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.4
CHEMBL5934039,NC1(c2ccc(-c3nc4ccc(Cl)nn4c3-c3ccccc3)cc2)CCC1,374.88,43.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,43.0
CHEMBL5811366,C=Cc1cc(-c2cc[nH]n2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,432.53,120.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,120.0
CHEMBL3699755,COc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1C#N,394.48,247.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,247.0
CHEMBL3703133,NC(=O)/C=C/c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,408.51,347.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,347.0
CHEMBL3699690,COCc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,383.5,723.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,723.0
CHEMBL3699713,COC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,397.48,61.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,61.0
CHEMBL3699728,COc1cc(Br)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,448.36,19.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,19.0
CHEMBL3640737,C[C@@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,533.64,1.5,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.5
CHEMBL4450141,Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)o1,419.31,13.7,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,13.7
CHEMBL410643,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,546.66,30000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,30000.0
CHEMBL226626,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc12,494.44,57.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,57.0
CHEMBL376394,Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,390.46,6.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,6.0
CHEMBL227368,Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,390.46,3.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.9
CHEMBL376792,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cc(F)cc4Br)c3)cc12,473.32,49.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,49.0
CHEMBL227366,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4F)c3)cc12,455.33,10.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.0
CHEMBL229918,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Cl)c4Cl)c3)cc12,427.34,5.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.6
CHEMBL229799,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(Cl)c4)c3)cc12,392.89,5.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.9
CHEMBL379300,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,397.48,0.16,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,0.16
CHEMBL226848,N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1ccccc1,359.43,2650.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2650.0
CHEMBL3672026,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6ncc(C)n6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,512.62,7.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,7.0
CHEMBL3672029,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc12,578.58,14.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,14.0
CHEMBL3672038,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)cn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,512.62,13.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,13.0
CHEMBL3672502,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1cn[nH]c1,420.52,4780.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4780.0
CHEMBL3672505,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1ccn[nH]1,420.52,2732.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2732.0
CHEMBL3640736,C[C@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,533.64,2.45,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2.45
CHEMBL4284420,O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1,460.37,66.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,66.6
CHEMBL425338,Cc1nc2ccccc2n1C1CCN(Cc2ccc(-c3ncc(C#N)cc3-c3ccccc3)cc2)CC1,483.62,7407.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,7407.0
CHEMBL270847,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3ncc(-c4nnn[nH]4)cc3-c3ccccc3)cc2)CC1,528.62,273.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,273.0
CHEMBL181730,Fc1ccc2[nH]c(C3CCN(Cc4ccc(-c5ncc(-c6nn[nH]n6)cc5-c5ccccc5)cc4)CC3)nc2c1,530.61,239.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,239.0
CHEMBL3640734,CC(=O)OC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,575.67,4.46,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.46
CHEMBL4447967,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CC(=O)O)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,546.24,1.94,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.94
CHEMBL4588742,Cn1cc(-c2c(Br)cnn2C)cc1C(=O)N[C@@H]1CNCC[C@H]1c1ccc(Cl)cc1,476.81,255.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,255.3
CHEMBL3701734,COc1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(O)(C4CC4)C3)cc2)c1-c1ccccc1,479.58,0.6,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.6
CHEMBL3701740,COc1cc(OC)c2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(O)(C4CC4)C3)cc2)c1-c1ccccc1,509.61,0.27,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.27
CHEMBL3649668,NC1(c2ccc(-n3c(C4CC4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,465.6,1.99,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.99
CHEMBL3649672,NC1(c2ccc(-n3c(-c4cccnc4)nc4ccc(-c5ccccc5)nc43)cc2)CCC1,417.52,4.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.3
CHEMBL2177365,CC(C)N(C)C[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,472.03,139.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,139.0
CHEMBL2177382,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@@H]3F)CC1)c1ccc(Cl)cc1,460.0,12.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,12.0
CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,458.01,5.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.0
CHEMBL2177387,C=C[C@@H]1CCc2ncnc(N3CCN(C(=O)[C@H](CNC(C)C)c4ccc(Cl)cc4)CC3)c21,454.02,2.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2.0
CHEMBL4554668,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CC(=O)NCCO)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,589.31,1.41,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.41
CHEMBL4450403,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCN3CCOCC3)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,601.36,8.78,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,8.78
CHEMBL4544069,Cn1ncc(Br)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)nc1,458.33,181.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,181.8
CHEMBL4543839,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)sc1Cl,469.83,448.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,448.9
CHEMBL4544411,Cn1nccc1-c1oc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1Br,463.76,162.5,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,162.5
CHEMBL4522820,Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)o1,384.87,230.2,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,230.2
CHEMBL2312303,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,505.45,30000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,30000.0
CHEMBL2312290,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC,510.64,30000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,30000.0
CHEMBL2219422,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,427.33,16.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,16.9
CHEMBL3639713,Cc1cn2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)cc2n1,354.46,17257.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,17257.0
CHEMBL3672480,N#Cc1cccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,441.54,5.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.0
CHEMBL3672483,COC(=O)c1cccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,474.56,4.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.0
CHEMBL3672484,NC1(c2ccc(-c3nn4c(-c5ccc(F)cc5)cnc4cc3-c3ccccc3)cc2)CCC1,434.52,36.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,36.0
CHEMBL3701746,CCC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,438.53,2.1,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,2.1
CHEMBL3701749,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cnccc3-4)cc2)CC(O)(C2CC2)C1,450.54,0.48,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.48
CHEMBL3649681,NC1(c2ccc(-n3c(-c4cccc(F)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,519.62,35.5,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,35.5
CHEMBL3649682,NC1(c2ccc(-n3c(-c4cccc(Cl)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,536.08,5.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.9
CHEMBL3701770,CNC(=O)c1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(C)(O)C3)cc2)c1-c1ccccc1,480.57,1.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.8
CHEMBL3701753,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ncccc3-4)cc2)C1,424.5,0.97,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.97
CHEMBL3701761,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C#N)cc3-4)cc2)C1,448.53,0.97,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.97
CHEMBL3701763,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(-c5cn[nH]c5)cc3-4)cc2)C1,489.58,0.42,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.42
CHEMBL3701729,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccccc3-4)cc2)CCC1,393.49,13.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,13.0
CHEMBL3701733,COc1ccc2c(c1)-c1nc(-c3ccc(C4(N)CC(O)(C5CC5)C4)cc3)c(-c3ccccc3)n1CO2,479.58,1.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.8
CHEMBL3701732,COc1cccc2c1-c1nc(-c3ccc(C4(N)CC(O)(C5CC5)C4)cc3)c(-c3ccccc3)n1CO2,479.58,0.35,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.35
CHEMBL3701737,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cccc(Cl)c3-4)cc2)CC(O)(C2CC2)C1,484.0,0.3,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.3
CHEMBL3701739,CCOc1cccc2c1-c1nc(-c3ccc(C4(N)CC(C)(O)C4)cc3)c(-c3ccccc3)n1CO2,467.57,1.8,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,1.8
CHEMBL3649667,NC1(c2ccc(-n3c(C4CCCCC4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,507.68,3.47,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.47
CHEMBL4802051,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5ccc6c(c5)NC(=O)CO6)cc4)CC3)c2c1,523.59,9200.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,9200.0
CHEMBL5394710,Cn1ncc(Br)c1-c1ccc2c(c1)CN([C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1)C2=O,487.35,1.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.6
CHEMBL3701762,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(-c5ccn[nH]5)cc3-4)cc2)C1,489.58,0.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,0.8
CHEMBL226383,N[C@H](COc1cncc(-c2cc3c(-c4ccccc4)n[nH]c3cn2)c1)Cc1ccccc1,421.5,8.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,8.3
CHEMBL226330,N[C@H](COc1cncc(-c2cc3cn[nH]c3cn2)c1)Cc1c[nH]c2ccccc12,384.44,0.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,0.6
CHEMBL3701755,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3nccnc3-4)cc2)CC(O)(C2CC2)C1,451.53,3.3,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,3.3
CHEMBL3701759,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cc(CO)ccc3-4)cc2)C1,453.54,2.7,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,2.7
CHEMBL3701717,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cccc(F)c3-4)cc2)CC(O)(C2CC2)C1,467.54,3.7,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.7
CHEMBL3701719,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cccc(F)c3-4)cc2)CCC1,411.48,16.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,16.0
CHEMBL3701744,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cccnc3-4)cc2)CCC1,394.48,35.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,35.0
CHEMBL2035022,NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,382.47,204.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,204.0
CHEMBL3699732,COCCNC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,440.55,452.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,452.0
CHEMBL3699755,COc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1C#N,394.48,247.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,247.0
CHEMBL3703166,[C-]#[N+]COc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,394.48,96.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,96.0
CHEMBL5849470,CC(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,469.98,4.2,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.2
CHEMBL5789489,Cc1c[nH]c2ncnc(N3CCC(N)(C(=O)N[C@@H](CC(C)(C)O)c4ccc(Cl)cc4)CC3)c12,471.01,5.4,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.4
CHEMBL5979553,NC1(C(=O)NC(Cc2nccs2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,482.01,28.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,28.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.54,11.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,11.0
CHEMBL199657,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3cccc(Cl)c3)c12,334.79,100000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,100000.0
CHEMBL200348,COC(=O)c1cc2c(CN3CCCCC3)n[nH]c2s1,279.37,100000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,100000.0
CHEMBL380542,N[C@H](COc1cncc(-c2cccc(Nc3nccs3)c2)c1)Cc1c[nH]c2ccccc12,441.56,6230.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,6230.0
CHEMBL207031,N[C@H](COc1cncc(-c2ccc(Nc3ncccn3)cc2)c1)Cc1c[nH]c2ccccc12,436.52,14330.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,14330.0
CHEMBL208199,N[C@H](COc1cncc(-c2ccncc2)c1)Cc1c[nH]c2ccccc12,344.42,260.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,260.0
CHEMBL207699,N[C@H](COc1cncc(Nc2ccncc2)c1)Cc1ccccc1,320.4,18830.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,18830.0
CHEMBL2036868,COc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,331.38,75000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,75000.0
CHEMBL5956984,N#CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,423.91,12.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,12.0
CHEMBL3699703,NC1(c2ccc(-c3nc4ccc(CO)cn4c3-c3ccccc3)cc2)CCC1,369.47,504.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,504.0
CHEMBL1171485,Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)C(F)(F)F)C3)c12,342.32,61.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,61.0
CHEMBL1173696,Cc1c[nH]c2ncnc(N3CC[C@@H](NS(C)(=O)=O)C3)c12,295.37,4000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4000.0
CHEMBL3701776,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cc(C(N)=O)ccc3-4)cc2)C1,466.54,1.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.3
CHEMBL595939,Cc1occc1-c1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2[nH]nc(C)c2c1,477.57,84.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,84.0
CHEMBL594517,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4ccccc4)cnc3-c3cc(F)ccc3O)cc12,468.53,10.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.0
